StoreID,ProductVariety,MarketingSpend,CustomerFootfall,StoreSize,EmployeeEfficiency,StoreAge,CompetitorDistance,PromotionsCount,EconomicIndicator,StoreLocation,StoreCategory,MonthlySalesRevenue,ReportMonth,RecurringRevenuePct,MRR,RunRateAnnualRevenue,PayrollCost,RentCost,TechOpsCost,SupportOpsCost,COGS,TotalMonthlyCost,BurnRate,CashReserve,RunwayMonths,ConversionRate,NewCustomers,ActiveCustomers,GrossMarginPct,ARPU,ChurnRate,CAC,CLV,CLV_CAC_Ratio,NPS,CSAT,SupportTickets,ResolutionTimeHours,DAU,MAU,DAU_MAU_Ratio,ErrorRatePct,SystemUptimePct,CycleTimeDays,TimeToMarketDays,RevenuePerSqFt,FootfallPerPromotion,RevenuePerEmployeeEfficiencyPoint
STORE-0534,666,26,1850,257,58.0,19,8,5,96.7,Palo Alto,Electronics,350.72,2024-11-30,0.17,59.62,4208.64,55.57,43.69,10.95,4.39,231.48,372.08,21.36,1121.23,52.49,0.0227,39,653,0.34,109.56,0.045,666.67,827.8,1.24,16.7,74.7,17,15.27,125,785,0.1592,1.691,99.573,18.4,18.4,1.365,370.0,6.047
STORE-0535,686,34,1736,489,51.8,8,8,6,94.1,San Francisco,Grocery,406.82,2024-12-31,0.43,174.93,4881.84,85.12,78.24,9.39,4.54,296.98,508.27,101.45,1665.77,16.42,0.0256,39,939,0.27,152.76,0.037,871.79,1114.74,1.28,17.9,74.0,34,23.31,257,1182,0.2174,1.78,99.492,22.4,22.4,0.832,289.33,7.854
STORE-0536,341,12,2364,344,58.7,28,14,5,110.0,San Francisco,Electronics,281.47,2025-01-31,0.17,47.85,3377.64,64.68,55.04,11.59,4.73,185.77,333.81,52.34,982.99,18.78,0.0185,40,1012,0.34,56.74,0.035,300.0,551.18,1.84,16.0,68.6,36,15.07,224,1536,0.1458,2.094,99.398,6.9,6.9,0.818,472.8,4.795
STORE-0537,461,30,2281,483,72.9,6,11,5,123.3,San Francisco,Clothing,384.91,2025-02-28,0.35,134.72,4618.92,70.74,77.28,7.8,4.67,227.1,417.59,32.68,1833.32,56.1,0.0223,50,1091,0.41,118.54,0.021,600.0,2314.43,3.86,43.5,80.4,42,19.6,355,1267,0.2802,1.507,99.556,16.3,16.3,0.797,456.2,5.28
STORE-0538,596,24,2743,157,87.0,30,9,5,75.2,San Francisco,Electronics,346.77,2025-03-31,0.28,97.1,4161.24,25.72,25.12,9.25,4.97,228.87,317.93,0.0,1409.21,999.0,0.0239,54,692,0.34,168.38,0.041,444.44,1396.33,3.14,47.6,85.0,19,9.45,177,788,0.2246,1.782,99.471,11.9,11.9,2.209,548.6,3.986
STORE-0539,596,14,1229,311,85.2,18,13,4,94.3,Los Angeles,Electronics,323.54,2025-04-30,0.28,90.59,3882.48,43.83,46.65,7.85,3.77,213.54,329.64,6.1,1173.95,192.45,0.0241,30,558,0.34,194.82,0.029,466.67,2284.06,4.89,45.0,85.5,10,13.56,203,823,0.2467,1.294,99.666,15.9,15.9,1.04,307.25,3.797
STORE-0540,275,45,2606,397,79.0,12,8,8,105.6,Palo Alto,Grocery,278.44,2025-05-31,0.51,142.0,3341.28,57.32,67.49,8.37,5.54,203.26,386.98,108.54,1426.43,13.14,0.0219,51,1067,0.27,109.13,0.017,882.35,1733.22,1.96,48.0,87.8,24,20.54,221,1576,0.1402,1.329,99.658,15.6,15.6,0.701,325.75,3.525
STORE-0541,694,12,2668,51,83.0,21,13,3,94.1,Palo Alto,Clothing,335.76,2025-06-30,0.35,117.52,4029.12,16.66,8.67,9.35,4.48,198.1,249.26,0.0,1018.4,999.0,0.0263,70,658,0.41,171.46,0.027,171.43,2603.62,15.19,36.3,81.4,22,12.6,206,686,0.3003,1.527,99.531,16.1,16.1,6.584,889.33,4.045
STORE-0542,509,17,2374,120,94.3,1,7,4,96.1,San Francisco,Clothing,236.31,2025-07-31,0.41,96.89,2835.72,16.9,19.2,5.25,4.51,139.42,202.28,0.0,985.44,999.0,0.0241,56,759,0.41,122.55,0.017,303.57,2955.58,9.74,49.2,88.0,29,12.28,244,848,0.2877,0.502,99.852,7.5,7.5,1.969,593.5,2.506
STORE-0543,499,35,1405,198,51.8,17,1,7,77.6,San Francisco,Clothing,299.42,2025-08-31,0.33,98.81,3593.04,53.11,31.68,11.47,4.55,176.66,312.47,13.05,1296.26,99.33,0.0203,28,472,0.41,200.97,0.069,1250.0,1194.17,0.96,11.2,71.0,18,15.97,87,707,0.1231,2.169,99.46,15.6,15.6,1.512,200.71,5.78
STORE-0544,499,19,2300,186,57.3,23,11,5,85.1,Sacramento,Clothing,271.33,2025-09-30,0.3,81.4,3255.96,48.22,22.32,11.92,4.68,160.08,266.22,0.0,833.43,999.0,0.0213,48,681,0.41,114.75,0.043,395.83,1094.12,2.76,9.4,76.7,22,17.8,128,941,0.136,1.999,99.42,14.4,14.4,1.459,460.0,4.735
STORE-0545,492,25,1844,86,64.3,23,9,5,113.1,San Francisco,Clothing,260.85,2025-10-31,0.35,91.3,3130.2,32.67,13.76,10.36,4.39,153.9,240.08,0.0,1055.9,999.0,0.0218,43,637,0.41,137.59,0.027,581.4,2089.41,3.59,26.3,76.3,12,15.67,161,729,0.2209,1.569,99.521,12.7,12.7,3.033,368.8,4.057
STORE-0546,788,33,1754,221,52.3,26,12,6,108.0,Los Angeles,Clothing,337.01,2025-11-30,0.3,101.1,4044.12,55.32,33.15,12.17,4.55,198.84,337.03,0.02,1524.68,76234.0,0.0256,42,577,0.41,168.21,0.043,785.71,1603.84,2.04,16.4,72.1,10,14.28,188,707,0.2659,2.012,99.417,20.6,20.6,1.525,292.33,6.444
STORE-0547,713,33,2563,221,59.2,11,1,7,109.9,Los Angeles,Grocery,318.09,2025-12-31,0.46,146.32,3817.08,50.83,33.15,9.53,5.29,232.21,364.01,45.92,968.81,21.1,0.0263,68,1005,0.27,119.39,0.051,485.29,632.04,1.3,22.3,75.3,39,20.37,413,1396,0.2958,1.564,99.602,18.2,18.2,1.439,366.14,5.373
STORE-0548,916,25,2490,440,51.6,21,9,5,109.2,Sacramento,Electronics,430.08,2026-01-31,0.17,73.11,5160.96,79.86,52.8,11.17,4.81,283.85,457.49,27.41,1720.15,62.76,0.0261,65,934,0.34,93.93,0.045,384.62,709.7,1.85,3.9,76.1,30,19.39,188,1235,0.1522,2.11,99.394,30.3,30.3,0.977,498.0,8.335
STORE-0549,367,10,2542,269,84.6,19,9,4,90.5,San Francisco,Electronics,227.89,2026-02-28,0.22,50.14,2734.68,39.6,43.04,8.69,4.62,150.41,256.36,28.47,861.76,30.27,0.0203,45,692,0.34,86.95,0.029,222.22,1019.39,4.59,47.6,83.6,27,13.15,241,962,0.2505,1.359,99.651,6.9,6.9,0.847,635.5,2.694
STORE-0550,521,22,2552,471,94.4,15,11,6,60.8,Palo Alto,Grocery,403.89,2026-03-31,0.54,218.1,4846.68,55.45,80.07,6.93,5.07,294.84,464.36,60.47,1801.53,29.79,0.0266,60,942,0.27,189.85,0.023,366.67,2228.72,6.08,52.6,91.3,21,13.69,326,1450,0.2248,1.379,99.586,17.0,17.0,0.858,425.33,4.278
STORE-0551,492,50,2177,394,60.6,29,9,8,96.8,San Francisco,Clothing,287.83,2026-04-30,0.38,109.38,3453.96,68.95,63.04,11.83,5.26,169.82,368.9,81.07,984.23,12.14,0.0217,44,773,0.41,135.84,0.023,1136.36,2421.51,2.13,23.4,77.6,22,22.51,263,794,0.3312,2.059,99.406,16.7,16.7,0.731,272.12,4.75
STORE-0552,386,41,1857,64,64.7,22,16,7,87.3,San Francisco,Clothing,199.3,2026-05-31,0.38,75.73,2391.6,29.98,10.24,10.2,4.84,117.59,213.85,14.55,965.39,66.35,0.0209,34,528,0.41,137.69,0.013,1205.88,4342.56,3.6,28.1,81.6,22,14.19,160,805,0.1988,1.635,99.506,10.7,10.7,3.114,265.29,3.08
STORE-0553,366,50,1793,103,91.9,8,10,8,76.0,San Francisco,Electronics,202.62,2024-06-30,0.31,62.81,2431.44,16.59,16.48,5.97,5.02,133.73,227.79,25.17,993.09,39.46,0.0213,34,444,0.34,169.76,0.027,1470.59,2137.68,1.45,49.8,88.1,10,9.84,182,488,0.373,1.334,99.657,7.0,7.0,1.967,224.12,2.205
STORE-0554,472,20,1892,370,78.5,27,13,5,105.4,San Francisco,Electronics,295.1,2024-07-31,0.22,64.92,3541.2,54.68,59.2,10.44,4.42,194.77,343.51,48.41,1056.76,21.83,0.0219,38,816,0.34,95.47,0.029,526.32,1119.31,2.13,40.9,82.6,16,17.14,245,1278,0.1917,1.559,99.524,11.4,11.4,0.798,378.4,3.759
STORE-0555,432,30,1875,217,94.1,9,14,6,97.0,Los Angeles,Grocery,240.4,2024-08-31,0.54,129.82,2884.8,27.71,32.55,5.75,4.63,175.49,276.13,35.73,927.47,25.96,0.0257,47,753,0.27,141.37,0.012,638.3,3180.85,4.98,53.2,88.7,26,13.6,287,799,0.3592,0.696,99.806,11.7,11.7,1.108,312.5,2.555
STORE-0556,520,36,1307,446,60.3,27,14,6,86.8,Palo Alto,Electronics,348.62,2024-09-30,0.22,76.7,4183.44,74.87,75.82,11.34,4.26,230.09,432.38,83.76,1502.04,17.93,0.0213,24,673,0.34,136.76,0.019,1500.0,2447.3,1.63,28.7,78.4,22,19.04,163,660,0.247,2.257,99.36,20.5,20.5,0.782,217.83,5.781
STORE-0557,576,32,2045,122,57.1,23,11,6,98.6,Palo Alto,Clothing,243.55,2024-10-31,0.3,73.06,2922.6,41.3,20.74,11.17,4.74,143.69,253.64,10.09,1059.23,104.98,0.0227,47,531,0.41,132.09,0.043,680.85,1259.42,1.85,15.4,76.5,23,16.72,198,610,0.3246,1.97,99.427,19.6,19.6,1.996,340.83,4.265
STORE-0558,629,50,2236,456,65.4,5,3,8,118.7,Sacramento,Electronics,342.74,2024-11-30,0.25,85.68,4112.88,72.65,54.72,8.3,5.3,226.21,417.18,74.44,1378.74,18.52,0.0228,47,911,0.34,112.86,0.037,1063.83,1037.1,0.97,19.5,77.2,38,21.64,381,1115,0.3417,1.4,99.581,21.9,21.9,0.752,279.5,5.241
STORE-0559,691,21,2134,311,56.3,22,8,4,93.1,Palo Alto,Grocery,390.03,2024-12-31,0.43,167.71,4680.36,62.62,52.87,11.44,4.36,284.72,437.01,46.98,1259.11,26.8,0.0258,55,888,0.27,154.87,0.037,381.82,1130.11,2.96,11.5,75.6,33,18.48,353,1179,0.2994,1.781,99.471,19.3,19.3,1.254,533.5,6.928
STORE-0560,541,42,1613,198,74.7,6,11,7,79.0,Sacramento,Clothing,291.29,2025-01-31,0.38,110.69,3495.48,38.22,23.76,7.6,4.68,171.86,288.12,0.0,931.93,999.0,0.0235,31,598,0.41,177.7,0.035,1354.84,2081.59,1.54,37.9,86.3,11,13.33,151,814,0.1855,1.512,99.615,13.5,13.5,1.471,230.43,3.899
STORE-0561,507,16,2126,83,65.7,19,3,5,106.8,Los Angeles,Clothing,232.63,2025-02-28,0.35,81.42,2791.56,31.42,12.45,9.65,4.57,137.25,211.34,0.0,1134.91,999.0,0.0216,43,494,0.41,158.23,0.045,372.09,1441.61,3.87,18.5,74.8,15,14.83,189,818,0.2311,1.788,99.55,15.1,15.1,2.803,425.2,3.541
STORE-0562,703,45,1860,362,71.1,16,14,7,74.7,Sacramento,Electronics,394.61,2025-03-31,0.25,98.65,4735.32,58.6,43.44,8.95,4.84,260.44,421.27,26.66,1546.99,58.03,0.0249,38,785,0.34,150.8,0.027,1184.21,1899.0,1.6,36.2,77.9,33,22.75,159,957,0.1661,1.722,99.565,20.9,20.9,1.09,265.71,5.55
STORE-0563,606,21,2429,55,50.4,26,12,5,102.4,Sacramento,Electronics,264.97,2025-04-30,0.17,45.04,3179.64,38.29,6.6,12.77,4.77,174.88,258.31,0.0,1197.22,999.0,0.0216,52,658,0.34,82.14,0.045,403.85,620.61,1.54,13.7,73.9,19,16.06,225,897,0.2508,2.225,99.367,16.8,16.8,4.818,485.8,5.257
STORE-0564,338,41,1582,295,80.6,22,9,7,82.3,San Francisco,Clothing,266.76,2025-05-31,0.38,101.37,3201.12,45.06,47.2,9.31,4.66,157.39,304.62,37.86,1103.95,29.16,0.0208,29,603,0.41,161.39,0.035,1413.79,1890.51,1.34,45.1,84.1,26,14.01,158,684,0.231,1.365,99.569,7.2,7.2,0.904,226.0,3.31
STORE-0565,468,31,2753,60,90.4,2,12,6,123.6,Los Angeles,Clothing,211.54,2025-06-30,0.41,86.73,2538.48,12.84,9.0,5.84,5.2,124.81,188.69,0.0,1029.24,999.0,0.024,70,600,0.41,138.77,0.012,442.86,4741.24,10.71,51.8,86.8,21,13.34,202,928,0.2177,0.819,99.778,7.8,7.8,3.526,458.83,2.34
STORE-0566,571,19,2412,405,72.6,22,11,5,85.0,Los Angeles,Grocery,376.63,2025-07-31,0.48,180.78,4519.56,62.36,60.75,10.06,4.76,274.94,431.87,55.24,1221.27,22.11,0.0256,55,1106,0.27,134.03,0.021,345.45,1723.27,4.99,29.5,81.3,23,17.65,308,1112,0.277,1.527,99.531,16.6,16.6,0.93,482.4,5.188
STORE-0567,502,22,1904,471,56.3,30,15,5,74.6,Palo Alto,Clothing,317.09,2025-08-31,0.3,95.13,3805.08,80.22,80.07,12.67,4.43,187.08,386.47,69.38,1092.25,15.74,0.0216,39,781,0.41,116.93,0.045,564.1,1065.39,1.89,18.5,73.9,24,20.22,142,814,0.1744,2.446,99.255,17.1,17.1,0.673,380.8,5.632
STORE-0568,764,49,1540,491,73.3,1,9,7,99.8,Palo Alto,Grocery,415.6,2025-09-30,0.51,211.96,4987.2,71.37,83.47,6.6,4.63,303.39,518.46,102.86,2053.43,19.96,0.0288,39,734,0.27,236.79,0.017,1256.41,3760.85,2.99,38.1,81.8,26,18.86,172,698,0.2464,1.363,99.59,26.5,26.5,0.846,220.0,5.67
STORE-0569,638,34,3111,222,73.0,11,10,6,114.1,Los Angeles,Clothing,282.79,2025-10-31,0.35,98.98,3393.48,41.97,33.3,8.26,5.43,166.85,289.81,7.02,1391.46,198.21,0.0249,76,820,0.41,115.88,0.027,447.37,1759.64,3.93,28.2,81.1,16,15.13,155,810,0.1914,1.168,99.696,22.0,22.0,1.274,518.5,3.874
STORE-0570,449,32,1991,60,52.3,17,4,6,131.6,Los Angeles,Grocery,191.46,2025-11-30,0.43,82.33,2297.52,37.61,9.0,11.1,4.7,139.77,234.18,42.72,667.23,15.62,0.022,41,578,0.27,116.8,0.049,780.49,643.59,0.82,5.2,75.4,15,18.58,163,776,0.2101,1.964,99.508,10.5,10.5,3.191,331.83,3.661
STORE-0571,338,23,1625,79,67.7,17,10,5,111.3,Los Angeles,Electronics,162.11,2025-12-31,0.22,35.66,1945.32,29.68,11.85,9.49,4.25,106.99,185.26,23.15,614.21,26.53,0.0188,28,466,0.34,91.83,0.029,821.43,1076.61,1.31,24.7,78.6,17,15.03,177,520,0.3404,1.393,99.643,6.4,6.4,2.052,325.0,2.395
STORE-0572,567,13,1793,329,71.7,22,12,5,82.0,Los Angeles,Electronics,370.18,2026-01-31,0.22,81.44,4442.16,54.58,49.35,10.34,4.36,244.32,375.95,5.77,1447.91,250.94,0.0226,35,665,0.34,146.96,0.041,371.43,1218.69,3.28,30.2,77.4,14,14.28,237,716,0.331,1.503,99.537,14.7,14.7,1.125,358.6,5.163
STORE-0573,423,21,1277,270,65.6,20,10,5,111.1,Palo Alto,Electronics,278.99,2026-02-28,0.22,61.38,3347.88,52.06,45.9,10.23,4.02,184.13,317.34,38.35,1088.42,28.38,0.02,21,535,0.34,137.67,0.029,1000.0,1614.12,1.61,22.6,75.5,14,13.97,197,854,0.2307,1.792,99.549,9.6,9.6,1.033,255.4,4.253
STORE-0574,589,22,2193,174,66.6,19,3,5,111.2,San Francisco,Grocery,269.45,2026-03-31,0.48,129.34,3233.4,40.85,27.84,10.32,4.61,196.7,302.32,32.87,896.88,27.29,0.025,46,758,0.27,139.92,0.039,478.26,968.67,2.03,24.0,76.5,27,12.59,283,838,0.3377,1.657,99.581,18.5,18.5,1.549,438.6,4.046
STORE-0575,498,36,2273,87,59.0,25,6,6,96.1,Palo Alto,Clothing,257.23,2026-04-30,0.3,77.17,3086.76,36.22,14.79,11.88,4.89,151.77,255.55,0.0,1188.8,999.0,0.0212,52,583,0.41,127.07,0.043,692.31,1211.62,1.75,10.4,74.4,22,14.21,156,783,0.1992,1.779,99.472,10.5,10.5,2.957,378.83,4.36
STORE-0576,310,32,1538,118,94.9,3,6,6,105.0,Sacramento,Grocery,162.95,2026-05-31,0.54,87.99,1955.4,16.29,14.16,5.4,4.41,118.95,191.21,28.26,616.64,21.82,0.0234,33,577,0.27,125.05,0.012,969.7,2813.55,2.9,47.3,85.4,18,8.85,173,690,0.2507,0.724,99.8,9.1,9.1,1.381,256.33,1.717
STORE-0577,704,27,1891,146,58.3,11,5,5,107.9,Palo Alto,Grocery,310.29,2024-06-30,0.43,133.42,3723.48,43.17,24.82,10.18,4.42,226.51,336.1,25.81,1316.97,51.03,0.0262,40,559,0.27,195.71,0.055,675.0,960.78,1.42,11.5,76.8,24,14.12,168,882,0.1905,1.439,99.632,23.0,23.0,2.125,378.2,5.322
STORE-0578,625,24,1983,238,60.9,11,16,5,98.3,Sacramento,Electronics,327.96,2024-07-31,0.22,72.15,3935.52,51.6,28.56,9.59,4.48,216.45,334.68,6.72,1015.06,151.05,0.023,48,621,0.34,139.42,0.019,500.0,2494.89,4.99,25.4,77.7,26,16.54,128,839,0.1526,1.635,99.586,17.9,17.9,1.378,396.6,5.385
STORE-0579,747,28,1783,403,77.9,7,4,6,101.6,Sacramento,Grocery,383.43,2024-08-31,0.48,184.05,4601.16,58.69,48.36,7.83,4.57,279.9,427.35,43.92,1199.45,27.31,0.0284,41,904,0.27,166.95,0.039,682.93,1155.79,1.69,27.7,80.2,27,16.13,292,917,0.3184,0.94,99.749,28.7,28.7,0.951,297.17,4.922
STORE-0580,388,24,2108,336,80.4,28,8,5,102.8,San Francisco,Grocery,254.07,2024-09-30,0.48,121.95,3048.84,49.7,53.76,9.78,4.56,185.47,327.27,73.2,1159.92,15.85,0.0234,45,899,0.27,111.23,0.021,533.33,1430.15,2.68,36.6,83.4,20,10.67,317,1464,0.2165,1.588,99.517,12.4,12.4,0.756,421.6,3.16
STORE-0581,631,43,2336,122,83.0,24,13,8,127.7,Palo Alto,Clothing,332.07,2024-10-31,0.38,126.19,3984.84,24.47,20.74,9.2,5.37,195.92,298.7,0.0,1181.83,999.0,0.0261,61,649,0.41,186.66,0.017,704.92,4501.8,6.39,47.3,86.9,25,13.34,211,820,0.2573,1.278,99.59,22.1,22.1,2.722,292.0,4.001
STORE-0582,454,13,1128,488,58.0,30,14,5,110.4,Los Angeles,Grocery,386.02,2024-11-30,0.43,165.99,4632.24,80.98,73.2,12.26,3.93,281.79,465.16,79.14,1704.49,21.54,0.0231,27,739,0.27,184.18,0.027,481.48,1841.84,3.83,19.7,76.6,18,19.03,265,899,0.2948,2.279,99.294,15.4,15.4,0.791,225.6,6.656
STORE-0583,308,37,2033,247,59.1,3,12,7,82.2,Palo Alto,Grocery,263.84,2024-12-31,0.46,121.37,3166.08,53.76,41.99,8.19,4.95,192.6,338.49,74.65,856.65,11.48,0.0209,42,720,0.27,138.23,0.045,880.95,829.36,0.94,22.2,78.9,29,15.71,150,957,0.1567,1.489,99.62,13.1,13.1,1.068,290.43,4.464
STORE-0584,568,18,2542,496,64.4,4,11,4,93.2,Los Angeles,Grocery,422.24,2025-01-31,0.48,202.68,5066.88,77.7,74.4,8.16,4.62,308.24,491.12,68.88,2095.79,30.43,0.0249,59,994,0.27,167.2,0.021,305.08,2149.72,7.05,22.1,71.3,33,18.36,360,1505,0.2392,1.562,99.543,17.8,17.8,0.851,635.5,6.557
STORE-0585,649,31,1358,248,56.8,1,14,6,88.8,Los Angeles,Electronics,324.37,2025-02-28,0.17,55.14,3892.44,55.36,37.2,9.03,4.3,214.08,350.97,26.6,1444.84,54.32,0.0229,33,621,0.34,106.55,0.035,939.39,1035.06,1.1,26.5,75.5,17,14.68,142,677,0.2097,1.283,99.668,17.5,17.5,1.308,226.33,5.711
STORE-0586,414,49,1952,230,53.5,1,5,8,116.2,Los Angeles,Electronics,268.32,2025-03-31,0.2,53.66,3219.84,55.53,34.5,9.01,5.12,177.09,330.25,61.93,1269.69,20.5,0.0188,30,753,0.34,85.51,0.053,1633.33,548.58,0.34,14.6,77.8,24,18.19,294,968,0.3037,1.295,99.666,15.6,15.6,1.167,244.0,5.015
STORE-0587,804,11,1505,363,59.0,2,8,4,103.5,San Francisco,Clothing,389.15,2025-04-30,0.3,116.74,4669.8,66.58,58.08,8.15,3.95,229.6,377.36,0.0,1261.84,999.0,0.0258,41,648,0.41,172.95,0.043,268.29,1649.04,6.15,12.1,73.9,20,21.53,154,646,0.2384,1.18,99.693,21.9,21.9,1.072,376.25,6.596
STORE-0588,466,21,1437,306,80.4,1,6,5,96.6,Sacramento,Clothing,334.29,2025-05-31,0.35,117.0,4011.48,46.4,36.72,6.27,4.13,197.23,311.75,0.0,1229.24,999.0,0.0224,33,639,0.41,175.77,0.027,636.36,2669.17,4.19,37.5,82.8,27,14.86,190,870,0.2184,1.034,99.727,11.2,11.2,1.092,287.4,4.158
STORE-0589,441,13,1732,268,66.9,16,6,3,105.2,Los Angeles,Electronics,251.57,2025-06-30,0.22,55.35,3018.84,51.0,40.2,9.27,3.88,166.04,283.39,31.82,968.26,30.43,0.0198,36,628,0.34,105.76,0.029,361.11,1240.0,3.43,22.2,77.9,14,15.59,186,1014,0.1834,1.374,99.647,9.3,9.3,0.939,577.33,3.76
STORE-0590,563,34,2304,315,85.4,9,7,6,81.9,Palo Alto,Clothing,318.2,2025-07-31,0.41,130.46,3818.4,44.14,53.55,6.51,4.91,187.74,330.85,12.65,1325.77,104.8,0.0243,49,683,0.41,183.37,0.039,693.88,1927.73,2.78,47.1,85.5,29,13.14,167,810,0.2062,1.058,99.721,9.4,9.4,1.01,384.0,3.726
STORE-0591,717,16,1254,493,75.0,18,8,4,82.5,Los Angeles,Electronics,426.62,2025-08-31,0.22,93.86,5119.44,70.48,73.95,9.61,3.79,281.57,455.4,28.78,1562.5,54.29,0.0247,26,810,0.34,139.05,0.041,615.38,1153.11,1.87,27.9,83.1,15,19.79,216,1307,0.1653,1.559,99.544,23.4,23.4,0.865,313.5,5.688
STORE-0592,475,33,1866,216,83.3,21,13,6,114.4,San Francisco,Electronics,285.01,2025-09-30,0.22,62.7,3420.12,34.62,34.56,8.73,4.62,188.11,303.64,18.63,906.76,48.67,0.0225,41,666,0.34,112.97,0.029,804.88,1324.51,1.65,48.1,86.9,25,12.69,149,664,0.2244,1.524,99.532,13.2,13.2,1.319,311.0,3.421
STORE-0593,339,48,1984,387,64.1,23,10,7,95.4,Los Angeles,Grocery,242.27,2025-10-31,0.51,123.56,2907.24,65.9,58.05,10.56,4.92,176.86,364.29,122.02,982.75,8.05,0.0217,41,843,0.27,120.19,0.017,1170.73,1908.88,1.63,28.6,79.1,36,22.29,267,1284,0.2079,1.749,99.479,14.4,14.4,0.626,283.43,3.78
STORE-0594,595,36,2081,379,79.7,1,7,6,112.4,San Francisco,Grocery,375.54,2025-11-30,0.48,180.26,4506.48,54.88,60.64,6.62,4.76,274.14,437.04,61.5,1335.72,21.72,0.0265,52,870,0.27,169.9,0.021,692.31,2184.43,3.16,45.1,83.1,24,17.1,347,1477,0.2349,0.932,99.751,19.6,19.6,0.991,346.83,4.712
STORE-0595,455,8,2251,359,93.8,30,8,4,90.7,San Francisco,Grocery,291.09,2025-12-31,0.54,157.19,3493.08,43.52,57.44,8.47,4.43,212.5,334.36,43.27,1165.07,26.93,0.0253,60,879,0.27,146.64,0.012,133.33,3299.38,24.75,56.2,80.5,17,14.35,225,1219,0.1846,1.533,99.53,5.4,5.4,0.811,562.75,3.103
STORE-0596,771,32,1843,312,89.1,8,11,6,116.9,Palo Alto,Electronics,363.2,2026-01-31,0.28,101.7,4358.4,41.4,53.04,6.33,4.61,239.71,377.09,13.89,1246.96,89.77,0.0273,49,679,0.34,179.73,0.013,653.06,4700.76,7.2,51.9,85.9,26,10.98,205,698,0.2937,1.086,99.715,20.8,20.8,1.164,307.17,4.076
STORE-0597,656,34,2947,120,84.4,20,9,7,114.5,Sacramento,Clothing,274.07,2026-02-28,0.38,104.15,3288.84,23.34,14.4,8.78,5.54,161.7,247.76,0.0,950.59,999.0,0.0261,69,1046,0.41,95.59,0.023,492.75,1703.94,3.46,44.7,83.3,42,12.83,404,1322,0.3056,1.335,99.656,19.5,19.5,2.284,421.0,3.247
STORE-0598,416,31,1658,337,65.3,2,7,5,104.9,Sacramento,Electronics,334.35,2026-03-31,0.22,73.56,4012.2,59.62,40.44,8.08,4.27,220.67,364.08,29.73,1433.14,48.21,0.0195,29,724,0.34,121.92,0.029,1068.97,1429.44,1.34,25.6,78.2,19,16.29,208,722,0.2881,1.303,99.664,14.2,14.2,0.992,331.6,5.12
STORE-0599,698,31,2112,239,83.8,30,11,7,98.8,Palo Alto,Electronics,303.1,2026-04-30,0.25,75.78,3637.2,36.82,40.63,10.44,5.0,200.05,323.94,20.84,1158.62,55.6,0.0258,46,790,0.34,115.11,0.025,673.91,1565.48,2.32,45.4,86.1,25,11.59,299,1145,0.2611,1.614,99.511,22.1,22.1,1.268,301.71,3.617
STORE-0600,525,17,2167,423,66.0,11,13,4,126.7,Los Angeles,Electronics,348.18,2026-05-31,0.22,76.6,4178.16,68.63,63.45,9.17,4.38,229.8,392.43,44.25,1327.51,30.0,0.0217,41,882,0.34,104.22,0.023,414.63,1540.61,3.72,33.9,78.5,35,20.88,253,1442,0.1755,1.387,99.644,22.4,22.4,0.823,541.75,5.275
STORE-0601,386,43,1485,441,55.5,11,7,8,89.8,Los Angeles,Electronics,331.69,2024-06-30,0.2,66.34,3980.28,77.44,66.15,9.96,4.82,218.92,420.29,88.6,1389.01,15.68,0.0185,23,691,0.34,115.21,0.041,1869.57,955.37,0.51,17.5,80.2,16,23.65,197,827,0.2382,1.626,99.588,12.1,12.1,0.752,185.62,5.976
STORE-0602,525,37,1834,114,69.7,5,14,7,94.5,Los Angeles,Electronics,294.35,2024-07-31,0.25,73.59,3532.2,32.24,17.1,8.21,4.82,194.27,293.64,0.0,1303.3,999.0,0.0222,42,453,0.34,194.94,0.015,880.95,4418.65,5.02,34.6,81.1,15,15.28,98,444,0.2207,1.272,99.671,15.8,15.8,2.582,262.0,4.223
STORE-0603,525,27,2001,269,67.8,23,9,6,106.2,San Francisco,Electronics,271.42,2024-08-31,0.22,59.71,3257.04,50.52,43.04,10.88,4.71,179.14,315.29,43.87,1043.28,23.78,0.0217,43,689,0.34,103.99,0.029,627.91,1219.24,1.94,26.6,84.1,20,12.36,144,721,0.1997,1.75,99.479,18.5,18.5,1.009,333.5,4.003
STORE-0604,688,13,1775,355,61.7,17,12,4,125.3,Sacramento,Grocery,344.69,2024-09-30,0.48,165.45,4136.28,63.94,42.6,10.45,4.13,251.62,385.74,41.05,1454.33,35.43,0.0268,45,667,0.27,203.4,0.015,288.89,3661.23,12.67,18.7,76.1,15,19.25,217,917,0.2366,1.505,99.616,21.5,21.5,0.971,443.75,5.587
STORE-0605,431,17,2376,131,90.4,4,12,5,102.3,Los Angeles,Clothing,242.19,2024-10-31,0.41,99.3,2906.28,20.65,19.65,6.44,4.73,142.89,211.36,0.0,1208.49,999.0,0.0232,50,765,0.41,124.61,0.017,340.0,3005.34,8.84,53.3,83.5,30,11.06,289,1090,0.2651,0.703,99.805,5.4,5.4,1.849,475.2,2.679
